,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
1579,Marian Hossa,CHI,R,44,1979-01-12,Stará Lubovna,,SVK,SVK,73,207,1997,OTT,1,12,12
1580,Brian Campbell,CHI,D,43,1979-05-23,Strathroy,ON,CAN,CAN,70,192,1997,BUF,6,22,156
1581,Mike Ribeiro,NSH,C,43,1980-02-10,Montreal,QC,CAN,CAN,72,179,1998,MTL,2,18,45
1582,Chris Neil,OTT,R,43,1979-06-18,Flesherton,ON,CAN,CAN,73,209,1998,OTT,6,16,161
1583,Andrei Markov,MTL,D,44,1978-12-20,Voskresensk,,RUS,RUS,72,200,1998,MTL,6,17,162
1584,Steve Ott,"DET, MTL",C,40,1982-08-19,Summerside,PE,CAN,CAN,72,193,2000,DAL,1,25,25
1585,Nick Schultz,PHI,D,40,1982-08-25,Strasbourg,SK,CAN,CAN,73,203,2000,MIN,2,3,33
1586,John-Michael Liles,BOS,D,42,1980-11-25,Indianapolis,IN,USA,USA,70,185,2000,COL,5,29,159
1587,Fedor Tyutin,COL,D,39,1983-07-19,Izhevsk,,RUS,RUS,74,221,2001,NYR,2,10,40
1588,Jay McClement,CAR,C,40,1983-03-02,Kingston,ON,CAN,CAN,73,205,2001,STL,2,27,57
1589,Jordin Tootoo,CHI,R,40,1983-02-02,Churchill,MB,CAN,CAN,69,195,2001,NSH,4,2,98
1590,PA Parenteau,"N.J, NSH",R,40,1983-03-24,Hull,QC,CAN,CAN,72,200,2001,ANA,9,5,264
1591,Vernon Fiddler,"N.J, NSH","C, L",42,1980-05-09,Edmonton,AB,CAN,CAN,71,205,-,-,-,-,-
1592,Zbynek Michalek,ARI,D,40,1982-12-23,Jindrichuv Hradec,,CZE,CZE,74,210,-,-,-,-,-
1593,Dennis Wideman,CGY,D,40,1983-03-20,Kitchener,ON,CAN,CAN,72,202,2002,BUF,8,12,241
1594,Tom Gilbert,L.A,D,40,1983-01-10,Bloomington,MN,USA,USA,74,210,2002,COL,4,33,129
1595,Matt Greene,L.A,D,39,1983-05-13,Grand Ledge,MI,USA,USA,75,236,2002,EDM,2,14,44
1596,Boyd Gordon,PHI,C,39,1983-10-19,Unity,SK,CAN,CAN,72,200,2002,WSH,1,17,17
1597,Jiri Hudler,DAL,R,39,1984-01-04,Olomouc,,CZE,CZE,70,190,2002,DET,2,28,58
1598,Milan Michalek,TOR,L,38,1984-12-07,Jindrichuv Hradec,,CZE,CZE,74,225,2003,S.J,1,6,6
1599,Mark Stuart,WPG,D,38,1984-04-27,Rochester,MN,USA,USA,74,215,2003,BOS,1,21,21
1600,Kevin Klein,NYR,D,38,1984-12-13,Kitchener,ON,CAN,CAN,73,206,2003,NSH,2,7,37
1601,Matt Carle,NSH,D,38,1984-09-25,Anchorage,AK,USA,USA,72,197,2003,S.J,2,17,47
1602,Colin McDonald,PHI,R,38,1984-09-30,Wethersfield,CT,USA,USA,74,219,2003,EDM,2,21,51
1603,Clarke MacArthur,OTT,L,38,1985-04-06,Lloydminster,AB,CAN,CAN,72,192,2003,BUF,3,6,74
1604,John Mitchell,COL,C,38,1985-01-22,Oakville,ON,CAN,CAN,73,204,2003,TOR,5,22,158
1605,Drew Miller,DET,L,39,1984-02-17,Dover,NJ,USA,USA,74,183,2003,ANA,6,19,186
1606,Clayton Stoner,ANA,D,38,1985-02-19,Port McNeill,BC,CAN,CAN,76,216,2004,MIN,3,14,79
1607,Lauri Korpikoski,"CBJ, DAL",L,36,1986-07-28,Turku,,FIN,FIN,73,193,2004,NYR,1,19,19
1608,Bryan Bickell,CAR,L,37,1986-03-09,Bowmanville,ON,CAN,CAN,76,223,2004,CHI,2,11,41
1609,Nicklas Grossmann,CGY,D,38,1985-01-22,Stockholm,,SWE,SWE,76,230,2004,DAL,2,26,56
1610,Kevin Porter,PIT,C,37,1986-03-12,Detroit,MI,USA,USA,72,190,2004,PHX,4,21,119
1611,Adam Pardy,NSH,D,39,1984-03-29,Bonavista,NL,CAN,CAN,76,227,2004,CGY,6,10,173
1612,Rene Bourque,COL,R,41,1981-12-10,Lac La Biche,AB,CAN,CAN,74,217,-,-,-,-,-
1613,Mason Raymond,ANA,L,37,1985-09-17,Cochrane,AB,CAN,CAN,73,179,2005,VAN,2,21,51
1614,Jack Skille,VAN,R,35,1987-05-19,Madison,WI,USA,USA,73,216,2005,CHI,1,7,7
1615,Devin Setoguchi,L.A,R,36,1987-01-01,Taber,AB,CAN,CAN,72,205,2005,S.J,1,8,8
1616,Jakub Kindl,FLA,D,36,1987-02-10,Sumperk,,CZE,CZE,75,199,2005,DET,1,19,19
1617,Cody Bass,NSH,C,36,1987-01-07,Owen sound,ON,CAN,CAN,72,205,2005,OTT,4,4,95
1618,Chris VandeVelde,PHI,C,36,1987-03-15,Moorhead,MN,USA,USA,74,190,2005,EDM,4,6,97
1619,Mark Fayne,EDM,D,35,1987-05-15,Nashua,NH,USA,USA,75,209,2005,N.J,5,30,155
1620,Andrew Desjardins,CHI,"C, L",36,1986-07-27,Lively,ON,CAN,CAN,73,195,-,-,-,-,-
1621,Bracken Kearns,NYI,C,41,1981-05-12,North Vancouver,BC,CAN,CAN,72,188,-,-,-,-,-
1622,Ryan White,"ARI, MIN",C,35,1988-03-17,Brandon,MB,CAN,CAN,72,200,2006,MTL,3,3,66
1623,Viktor Stalberg,"CAR, OTT",L,37,1986-01-17,Gothenburg,,SWE,SWE,75,209,2006,TOR,6,8,161
1624,Tom Sestito,PIT,L,35,1987-09-28,Rome,NY,USA,USA,77,228,2006,CBJ,3,22,85
1625,Brian Strait,WPG,D,35,1988-01-04,Waltham,MA,USA,USA,73,188,2006,PIT,3,2,65
1626,Jamie McBain,ARI,D,35,1988-02-25,Edina,MN,USA,USA,73,195,2006,CAR,2,33,63
1627,Trevor Smith,NSH,C,38,1985-02-08,Ottawa,ON,CAN,CAN,73,195,-,-,-,-,-
1628,Teddy Purcell,L.A,"L, R",37,1985-09-08,St. John's,NL,CAN,CAN,74,195,-,-,-,-,-
1629,Luke Gazdic,N.J,L,33,1989-07-25,Toronto,ON,CAN,CAN,76,225,2007,DAL,6,21,172
1630,Chris Terry,MTL,L,34,1989-04-07,Brampton,ON,CAN,CAN,70,191,2007,CAR,5,11,132
1631,Dwight King,"L.A, MTL",L,33,1989-07-05,Meadow Lake,SK,CAN,CAN,76,229,2007,L.A,4,18,109
1632,Corey Tropp,ANA,R,33,1989-07-25,Grosse Pointe Woods,MI,USA,USA,72,192,2007,BUF,3,28,89
1633,Joe Colborne,COL,C,33,1990-01-30,Calgary,AB,CAN,CAN,77,221,2008,BOS,1,16,16
1634,Patrick Wiercioch,COL,D,32,1990-09-12,Burnaby,BC,CAN,CAN,77,202,2008,OTT,2,12,42
1635,Philip Larsen,VAN,D,33,1989-12-07,Esbjerg,,DNK,DNK,73,185,2008,DAL,5,28,149
1636,Ben Smith,"COL, TOR",R,34,1988-07-11,Winston-Salem,NC,USA,USA,71,203,2008,CHI,6,18,169
1637,Simon Despres,ANA,D,31,1991-07-27,Laval,QC,CAN,CAN,76,218,2009,PIT,1,30,30
1638,Anton Lander,EDM,C,31,1991-04-24,Sundsvall,,SWE,SWE,72,184,2009,EDM,2,10,40
1639,Taylor Beck,"EDM, NYR",L,31,1991-05-13,St. Catharines,ON,CAN,CAN,74,203,2009,NSH,3,9,70
1640,Eric Gelinas,COL,D,31,1991-05-08,Vanier,ON,CAN,CAN,76,215,2009,N.J,2,24,54
1641,Anton Rodin,VAN,R,32,1990-11-21,Stockholm,,SWE,SWE,71,186,2009,VAN,2,23,53
1642,Linden Vey,CGY,R,31,1991-07-17,Wakaw,SK,CAN,CAN,72,189,2009,L.A,4,5,96
1643,Andrej Nestrasil,CAR,C,32,1991-02-22,Prague,,CZE,CZE,75,200,2009,DET,3,14,75
1644,Seth Helgeson,N.J,D,32,1990-10-08,Faribault,MN,USA,USA,76,219,2009,N.J,4,23,114
1645,Garrett Mitchell,WSH,R,31,1991-09-02,Regina,SK,CAN,CAN,71,198,2009,WSH,6,24,175
1646,Mitch Callahan,DET,R,31,1991-08-17,Whittier,CA,USA,USA,71,205,2009,DET,6,29,180
1647,Shane Harper,FLA,R,34,1989-02-01,Valencia,CA,USA,USA,71,193,-,-,-,-,-
1648,Quinton Howden,WPG,C,31,1992-01-21,Winnipeg,MB,CAN,CAN,74,189,2010,FLA,1,25,25
1649,Emerson Etem,ANA,L,30,1992-06-16,Long Beach,CA,USA,USA,73,212,2010,ANA,1,29,29
1650,Petter Granberg,NSH,D,30,1992-08-27,Gallivare,,SWE,SWE,75,200,2010,TOR,4,26,116
1651,Teemu Pulkkinen,"ARI, MIN",L,31,1992-01-02,Vantaa,,FIN,FIN,70,185,2010,DET,4,21,111
1652,Julian Melchiori,WPG,D,31,1991-12-06,Richmond Hill,ON,CAN,CAN,77,222,2010,ATL,3,27,87
1653,Ryan Garbutt,ANA,C,37,1985-08-12,Edmonton,AB,CAN,CAN,72,195,-,-,-,-,-
1654,Harry Zolnierczyk,NSH,L,35,1987-09-01,Toronto,ON,CAN,CAN,71,180,-,-,-,-,-
1655,Steve Oleksy,PIT,D,37,1986-02-04,Chesterfield,MI,USA,USA,72,188,-,-,-,-,-
1656,Paul Thompson,FLA,R,34,1988-11-30,Methuen,MA,USA,USA,73,200,-,-,-,-,-
1657,Patrick Cannone,MIN,C,36,1986-08-09,Bayport,NY,USA,USA,71,199,-,-,-,-,-
1658,Jyrki Jokipakka,"CGY, OTT",D,31,1991-08-20,Tampere,,FIN,FIN,75,215,2011,DAL,7,14,195
1659,Alexey Marchenko,"DET, TOR",D,31,1992-01-02,Moscow,,RUS,RUS,75,210,2011,DET,7,24,205
1660,TJ Tynan,CBJ,C,31,1992-02-25,Orland Park,IL,USA,USA,68,165,2011,CBJ,3,5,66
1661,Alexandre Grenier,VAN,R,31,1991-09-05,Laval,QC,CAN,CAN,77,200,2011,VAN,3,29,90
1662,Dillon Simpson,EDM,D,30,1993-02-10,Edmonton,AB,CAN,CAN,74,204,2011,EDM,4,1,92
1663,Robbie Russo,DET,D,30,1993-02-15,Westmont,IL,USA,USA,72,190,2011,NYI,4,4,95
1664,Joseph LaBate,VAN,C,29,1993-04-16,Burnsville,MN,USA,USA,77,210,2011,VAN,4,10,101
1665,Tyler Wotherspoon,CGY,D,30,1993-03-12,Burnaby,BC,CAN,CAN,74,207,2011,CGY,2,27,57
1666,Mark McNeill,DAL,C,30,1993-02-22,Langley,BC,CAN,CAN,74,214,2011,CHI,1,18,18
1667,Nicklas Jensen,NYR,R,30,1993-03-06,Herning,,DNK,DNK,75,216,2011,VAN,1,29,29
1668,Samuel Henley,COL,C,29,1993-07-25,Val-d'Or,QC,CAN,CAN,76,210,-,-,-,-,-
1669,Ben Thomson,N.J,L,30,1993-01-16,Brampton,ON,CAN,CAN,75,205,2012,N.J,4,5,96
1670,Cole Schneider,BUF,L,32,1990-08-26,Williamsville,NY,USA,USA,73,199,-,-,-,-,-
1671,Bobby Farnham,MTL,R,34,1989-01-21,North Andover,MA,USA,USA,70,190,-,-,-,-,-
1672,Karl Stollery,N.J,D,35,1987-11-21,Camrose,AB,CAN,CAN,71,180,-,-,-,-,-
1673,Spencer Abbott,CHI,L,34,1988-04-30,Hamilton,ON,CAN,CAN,69,170,-,-,-,-,-
1674,Brian Flynn,MTL,C,34,1988-07-26,Lynnfield,MA,USA,USA,73,185,-,-,-,-,-
1675,Michael Matheson,FLA,D,29,1994-02-27,Pointe-Claire,QC,CAN,CAN,74,193,2012,FLA,1,23,23
1676,Tanner Richard,T.B,C,30,1993-04-06,Markham,ON,CAN,CAN,72,192,2012,T.B,3,10,71
1677,Cristoval Nieves,NYR,C,29,1994-01-23,Syracuse,NY,USA,USA,75,214,2012,NYR,2,29,59
1678,Brady Austin,BUF,D,29,1993-06-16,Bobcaygeon,ON,CAN,CAN,76,230,2012,BUF,7,12,193
1679,Evan McEneny,VAN,D,28,1994-05-22,Hamilton,ON,CAN,CAN,74,203,-,-,-,-,-
1680,Joel Vermin,T.B,R,31,1992-02-05,Bern,,CHE,CHE,71,192,2013,T.B,7,5,186
1681,Hunter Shinkaruk,CGY,C,28,1994-10-13,Calgary,AB,CAN,CAN,70,181,2013,VAN,1,24,24
1682,Jacob De La Rose,MTL,L,27,1995-05-20,Arvika,,SWE,SWE,75,215,2013,MTL,2,4,34
1683,Nick Sorensen,ANA,R,28,1994-10-23,Farevejle,,DNK,DNK,73,182,2013,ANA,2,15,45
1684,Sergey Tolchinsky,CAR,L,28,1995-02-03,Moscow,,RUS,RUS,68,170,-,-,-,-,-
1685,Tyler Gaudet,ARI,C,30,1993-04-04,Hamilton,ON,CAN,CAN,75,217,-,-,-,-,-
1686,Michael Zalewski,VAN,L,30,1992-08-18,New Hartford,NY,USA,USA,74,205,-,-,-,-,-
1687,Connor Jones,NYI,C,32,1990-08-16,Montrose,BC,CAN,CAN,69,182,-,-,-,-,-
1688,Borna Rendulic,VAN,R,31,1992-03-25,Zagreb,,HRV,HRV,74,200,-,-,-,-,-
1689,Anthony DeAngelo,ARI,D,27,1995-10-24,Sewell,NJ,USA,USA,71,180,2014,T.B,1,19,19
1690,Nikita Tryamkin,VAN,D,28,1994-08-30,Yekaterinburg,,RUS,RUS,79,265,2014,VAN,3,6,66
1691,Matt Lorito,DET,L,32,1990-07-03,Oakville,ON,CAN,CAN,69,188,-,-,-,-,-
1692,Casey Bailey,OTT,R,31,1991-10-27,Anchorage,AK,USA,USA,75,195,-,-,-,-,-
1693,Jakub Nakladal,CAR,D,35,1987-12-30,Hradec Králové,,CZE,CZE,74,212,-,-,-,-,-
1694,Sergey Kalinin,N.J,C,32,1991-03-17,Omsk,,RUS,RUS,75,200,-,-,-,-,-
1695,Ryan Johnston,MTL,D,31,1992-02-14,Sudbury,ON,CAN,CAN,70,180,-,-,-,-,-
1696,Roman Lyubimov,PHI,L,31,1992-01-06,Tver,,RUS,RUS,74,207,-,-,-,-,-
1697,Griffen Molino,VAN,C,29,1994-01-21,Trenton,MI,USA,USA,71,171,-,-,-,-,-
1698,Michael Kapla,N.J,D,28,1994-09-19,Eau Claire,WI,USA,USA,72,200,-,-,-,-,-
1699,Patrik Elias,N.J,C,47,1976-04-13,Trebic,,CZE,CZE,73,190,1994,N.J,2,25,51
1700,Eric Boulton,NYI,L,46,1976-08-17,Halifax,NS,CAN,CAN,72,227,1994,NYR,9,26,234
1701,Dainius Zubrus,S.J,C,44,1978-06-16,Elektrenai,,LTU,LTU,77,225,1996,PHI,1,15,15
1702,Willie Mitchell,FLA,D,45,1977-04-23,Port McNeill,BC,CAN,CAN,75,210,1996,N.J,8,10,199
1703,Andrew Ference,EDM,D,44,1979-03-17,Edmonton,AB,CAN,CAN,71,182,1997,PIT,8,18,208
1704,Pascal Dupuis,PIT,R,44,1979-04-07,Laval,QC,CAN,CAN,73,205,-,-,-,-,-
1705,Dan Boyle,NYR,D,46,1976-07-12,Ottawa,ON,CAN,CAN,71,194,-,-,-,-,-
1706,Vincent Lecavalier,"L.A, PHI",C,42,1980-04-21,Ile Bizard,QC,CAN,CAN,76,215,1998,T.B,1,1,1
1707,David Legwand,BUF,C,42,1980-08-17,Detroit,MI,USA,USA,74,207,1998,NSH,1,2,2
1708,Brad Stuart,COL,D,43,1979-11-06,Rocky Mountain House,AB,CAN,CAN,74,215,1998,S.J,1,3,3
1709,Alex Tanguay,"ARI, COL",L,43,1979-11-21,Ste-Justine,QC,CAN,CAN,73,194,1998,COL,1,12,12
1710,Scott Gomez,"OTT, STL",C,43,1979-12-23,Anchorage,AK,USA,USA,71,200,1998,N.J,1,27,27
1711,Brad Richards,DET,C,42,1980-05-02,Murray Hbr.,PE,CAN,CAN,72,199,1998,T.B,3,6,64
1712,Shawn Horcoff,ANA,C,44,1978-09-17,Trail,BC,CAN,CAN,73,210,1998,EDM,4,13,99
1713,Rob Scuderi,"CHI, L.A, PIT",D,44,1978-12-30,Syosset,NY,USA,USA,73,216,1998,PIT,5,20,134
1714,Pavel Datsyuk,DET,C,44,1978-07-20,Sverdlovsk,,RUS,RUS,71,188,1998,DET,6,26,171
1715,Barret Jackman,NSH,D,42,1981-03-05,Trail,BC,CAN,CAN,72,203,1999,STL,1,17,17
1716,Martin Havlat,STL,R,41,1981-04-19,Mlada Boleslav,,CZE,CZE,74,210,1999,OTT,1,26,26
1717,Brad Boyes,TOR,R,40,1982-04-17,Mississauga,ON,CAN,CAN,72,199,2000,TOR,1,24,24
1718,Jarret Stoll,"MIN, NYR",C,40,1982-06-24,Melville,SK,CAN,CAN,73,216,2002,EDM,2,6,36
1719,Travis Moen,DAL,L,41,1982-04-06,Stewart Valley,SK,CAN,CAN,74,215,2000,CGY,5,25,155
1720,Paul Gaustad,NSH,C,41,1982-02-03,Fargo,ND,USA,USA,77,227,2000,BUF,7,23,220
1721,Tuomo Ruutu,N.J,L,40,1983-02-16,Vantaa,,FIN,FIN,72,200,2001,CHI,1,9,9
1722,R.J. Umberger,PHI,C,40,1982-05-03,Pittsburgh,PA,USA,USA,74,214,2001,VAN,1,16,16
1723,Carlo Colaiacovo,BUF,D,40,1983-01-27,Toronto,ON,CAN,CAN,73,202,2001,TOR,1,17,17
1724,Tim Jackman,ANA,R,41,1981-11-14,Minot,ND,USA,USA,74,188,2001,CBJ,2,8,38
1725,Christian Ehrhoff,"CHI, L.A",D,40,1982-07-06,Moers,,DEU,DEU,74,201,2001,S.J,4,10,106
1726,Marek Zidlicky,NYI,D,46,1977-02-03,Most,,CZE,CZE,71,190,2001,NYR,6,11,176
1727,Tomas Fleischmann,"CHI, MTL",L,38,1984-05-16,Koprivnice,,CZE,CZE,73,192,2002,DET,2,33,63
1728,Alexander Semin,MTL,R,39,1984-03-03,Krasnojarsk,,RUS,RUS,74,211,2002,WSH,1,13,13
1729,Gregory Campbell,CBJ,C,39,1983-12-17,London,ON,CAN,CAN,72,188,2002,FLA,3,4,67
1730,Max Talbot,BOS,C,39,1984-02-11,Lemoyne,QC,CAN,CAN,71,186,2002,PIT,8,5,234
1731,Eric Nystrom,NSH,L,40,1983-02-14,Syosset,NY,USA,USA,73,200,2002,CGY,1,10,10
1732,Joffrey Lupul,TOR,L,39,1983-09-23,Fort Saskatchewan,AB,CAN,CAN,73,206,2002,ANA,1,7,7
1733,James Wisniewski,CAR,D,39,1984-02-21,Canton,MI,USA,USA,71,203,2002,CHI,5,25,156
1734,Daniel Paille,NYR,L,38,1984-04-15,Welland,ON,CAN,CAN,73,188,2002,BUF,1,20,20
1735,Chris Higgins,VAN,L,39,1983-06-02,Smithtown,NY,USA,USA,72,205,2002,MTL,1,14,14
1736,Nate Guenin,COL,D,40,1982-12-10,Aliquippa,PA,USA,USA,75,207,2002,NYR,4,31,127
1737,Andre Benoit,STL,D,39,1984-01-06,St. Albert,ON,CAN,CAN,71,190,-,-,-,-,-
1738,Mike Richards,WSH,C,38,1985-02-11,Kenora,ON,CAN,CAN,71,196,2003,PHI,1,24,24
1739,Corey Potter,NSH,D,39,1984-01-05,Lansing,MI,USA,USA,75,204,2003,NYR,4,21,122
1740,Tyson Strachan,MIN,D,38,1984-10-30,Melfort,SK,CAN,CAN,75,210,2003,CAR,5,1,137
1741,Chris Porter,MIN,L,38,1984-05-29,Toronto,ON,CAN,CAN,73,206,2003,CHI,9,21,282
1742,David Jones,"CGY, MIN",R,38,1984-08-10,Guelph,ON,CAN,CAN,75,208,2003,COL,9,27,288
1743,David Clarkson,CBJ,R,39,1984-03-31,Toronto,ON,CAN,CAN,72,207,-,-,-,-,-
1744,Ladislav Smid,CGY,D,37,1986-02-01,Frydlant,,CZE,CZE,76,210,2004,ANA,1,9,9
1745,Kyle Chipchura,ARI,C,37,1986-02-19,Westlock,AB,CAN,CAN,74,203,2004,MTL,1,18,18
1746,Jeff Schultz,L.A,D,37,1986-02-25,Calgary,AB,CAN,CAN,78,225,2004,WSH,1,27,27
1747,Dave Bolland,FLA,C,36,1986-06-05,Mimico,ON,CAN,CAN,72,188,2004,CHI,2,2,32
1748,Brandon Prust,VAN,L,39,1984-03-16,London,ON,CAN,CAN,72,195,2004,CGY,3,5,70
1749,Johan Franzen,DET,R,43,1979-12-23,Vetlanda,,SWE,SWE,76,232,2004,DET,3,32,97
1750,Tyler Kennedy,N.J,C,36,1986-07-15,Sault Ste. Marie,ON,CAN,CAN,71,185,2004,PIT,4,1,99
1751,Nikita Nikitin,EDM,D,36,1986-06-16,Omsk,,RUS,RUS,76,217,2004,STL,5,7,136
1752,Mikhail Grabovski,NYI,C,39,1984-01-31,Potsdam,,DEU,BLR,71,186,2004,MTL,5,21,150
1753,Mike Brown,"MTL, S.J",R,37,1985-06-24,Chicago,IL,USA,USA,71,205,2004,VAN,5,30,159
1754,Mike Santorelli,ANA,C,37,1985-12-14,Vancouver,BC,CAN,CAN,72,189,2004,NSH,6,15,178
1755,Steve Downie,ARI,R,36,1987-04-03,Newmarket,ON,CAN,CAN,71,191,2005,PHI,1,29,29
1756,Rich Clune,TOR,L,35,1987-04-25,Toronto,ON,CAN,CAN,70,207,2005,DAL,3,10,71
1757,Marc-Andre Gragnani,N.J,D,36,1987-03-11,Montreal,QC,CAN,CAN,75,205,2005,BUF,3,26,87
1758,Joe Vitale,ARI,C,37,1985-08-20,St. Louis,MO,USA,USA,71,205,2005,PIT,7,1,195
1759,Colin Greening,"OTT, TOR",C,37,1986-03-09,St. John's,NL,CAN,CAN,74,210,2005,OTT,7,10,204
1760,Mike Angelidis,T.B,L,37,1985-06-27,Woodbridge,ON,CAN,CAN,73,214,-,-,-,-,-
1761,Mike Weber,"BUF, WSH",D,35,1987-12-16,Pittsburgh,PA,USA,USA,74,188,2006,BUF,2,27,57
1762,Bud Holloway,MTL,C,35,1988-03-01,Wapella,SK,CAN,CAN,72,194,2006,L.A,3,23,86
1763,Jiri Tlusty,N.J,L,35,1988-03-16,Slany,,CZE,CZE,72,205,2006,TOR,1,13,13
1764,Andrew Bodnarchuk,"CBJ, COL",D,34,1988-07-11,Drumheller,AB,CAN,CAN,71,195,2006,BOS,5,5,128
1765,John McCarthy,S.J,C,36,1986-08-09,Boston,MA,USA,USA,73,195,2006,S.J,7,19,202
1766,Chris Summers,NYR,D,35,1988-02-05,Ann Arbor,MI,USA,USA,74,207,2006,PHX,1,29,29
1767,Ryan Carter,MIN,L,39,1983-08-03,White Bear Lake,MN,USA,USA,73,205,-,-,-,-,-
1768,Victor Bartley,"MTL, NSH",D,35,1988-02-17,Ottawa,ON,CAN,CAN,72,217,-,-,-,-,-
1769,John Scott,"ARI, MTL",L,40,1982-09-26,Edmonton,AB,CAN,CAN,80,260,-,-,-,-,-
1770,Rob Klinkhammer,EDM,L,36,1986-08-12,Lethbridge,AB,CAN,CAN,75,214,-,-,-,-,-
1771,Alex Grant,ARI,D,34,1989-01-20,Antigonish,NS,CAN,CAN,75,210,2007,PIT,4,27,118
1772,Tommy Cross,BOS,D,33,1989-09-12,Hartford,CT,USA,USA,75,205,2007,BOS,2,5,35
1773,Matt Halischuk,WPG,R,34,1988-06-01,Toronto,ON,CAN,CAN,72,180,2007,N.J,4,26,117
1774,Nick Spaling,"S.J, TOR",C,34,1988-09-19,Palmerston,ON,CAN,CAN,73,198,2007,NSH,2,28,58
1775,TJ Brennan,TOR,D,34,1989-04-03,Willingboro,NJ,USA,USA,73,216,2007,BUF,2,1,31
1776,Dustin Jeffrey,ARI,L,35,1988-02-27,Sarnia,ON,CAN,CAN,73,205,2007,PIT,6,20,171
1777,Joakim Andersson,DET,C,34,1989-02-05,Munkedal,,SWE,SWE,74,211,2007,DET,3,27,88
1778,Michael Kostka,OTT,D,37,1985-11-28,Etobicoke,ON,CAN,CAN,73,210,-,-,-,-,-
1779,Bryan Lerg,S.J,C,37,1986-01-20,Livonia,MI,USA,USA,70,175,-,-,-,-,-
1780,Eric Selleck,ARI,L,35,1987-10-20,Brockville,ON,CAN,CAN,74,208,-,-,-,-,-
1781,Cody Hodgson,NSH,C,33,1990-02-18,Toronto,ON,CAN,CAN,72,191,2008,VAN,1,10,10
1782,Viktor Tikhonov,"ARI, CHI",R,34,1988-05-12,Riga,,LVA,RUS,74,189,2008,PHX,1,28,28
1783,Patrice Cormier,WPG,C,32,1990-06-14,Moncton,NB,CAN,CAN,74,215,2008,N.J,2,24,54
1784,Andrew Campbell,TOR,D,35,1988-02-04,Caledonia,ON,CAN,CAN,76,205,2008,L.A,3,13,74
1785,Michal Jordan,CAR,D,32,1990-07-17,Zlin,,CZE,CZE,73,195,2008,CAR,4,14,105
1786,Brent Regner,FLA,D,33,1989-05-17,Westlock,AB,CAN,CAN,71,189,2008,CBJ,5,16,137
1787,Sean Collins,WSH,C,34,1988-12-29,Saskatoon,SK,CAN,CAN,73,198,2008,CBJ,7,6,187
1788,Brandon Mashinter,CHI,L,34,1988-09-20,Bradford,ON,CAN,CAN,76,212,-,-,-,-,-
1789,Matt Taormina,T.B,D,36,1986-10-20,Warren,MI,USA,USA,70,188,-,-,-,-,-
1790,Zach Sill,WSH,C,34,1988-05-24,Truro,NS,CAN,CAN,72,214,-,-,-,-,-
1791,Jordan Caron,STL,R,32,1990-11-02,Sayabec,QC,CAN,CAN,75,204,2009,BOS,1,25,25
1792,Dylan Olsen,FLA,D,32,1991-01-03,Salt Lake City,UT,USA,CAN,74,223,2009,CHI,1,28,28
1793,Chris Brown,WSH,R,32,1991-02-03,Flower Mound,TX,USA,USA,74,188,2009,PHX,2,6,36
1794,Jared Cowen,OTT,D,32,1991-01-25,Saskatoon,SK,CAN,CAN,77,238,2009,OTT,1,9,9
1795,David Rundblad,CHI,D,32,1990-10-08,Lycksele,,SWE,SWE,74,187,2009,STL,1,17,17
1796,Philip Samuelsson,ARI,D,31,1991-07-26,Leksand,,SWE,SWE,74,194,2009,PIT,2,31,61
1797,Michael Latta,WSH,C,31,1991-05-25,Kitchener,ON,CAN,CAN,72,188,2009,NSH,3,11,72
1798,Tyler Randell,BOS,R,31,1991-06-15,Scarborough,ON,CAN,CAN,73,198,2009,BOS,6,25,176
1799,Craig Cunningham,ARI,L,32,1990-09-13,Trail,BC,CAN,CAN,70,184,2010,BOS,4,7,97
1800,Ryan Stanton,WSH,D,33,1989-07-20,St. Albert,AB,CAN,CAN,73,205,-,-,-,-,-
1801,Brandon Bollig,CGY,L,36,1987-01-31,St. Charles,MO,USA,USA,74,220,-,-,-,-,-
1802,Dave Dziurzynski,OTT,L,33,1989-10-06,Lloydminster,AB,CAN,CAN,75,224,-,-,-,-,-
1803,Christian Thomas,"ARI, MTL",L,30,1992-05-26,Toronto,ON,CAN,CAN,69,175,2010,NYR,2,10,40
1804,John McFarland,FLA,L,31,1992-04-02,Richmond Hill,ON,CAN,CAN,72,211,2010,FLA,2,3,33
1805,Brett Bulmer,MIN,R,30,1992-04-26,Prince George,BC,CAN,CAN,76,212,2010,MIN,2,9,39
1806,Brandon Gormley,COL,D,31,1992-02-18,Murray River,PE,CAN,CAN,74,188,2010,PHX,1,13,13
1807,Tye McGinn,T.B,L,32,1990-07-29,Fergus,ON,CAN,CAN,75,218,2010,PHI,4,29,119
1808,Morgan Ellis,MTL,D,30,1992-04-30,Summerside,PE,CAN,CAN,73,211,2010,MTL,4,27,117
1809,Stanislav Galiev,WSH,R,31,1992-01-17,Moscow,,RUS,RUS,73,197,2010,WSH,3,26,86
1810,John Ramage,CBJ,D,32,1991-02-07,Mississauga,ON,CAN,CAN,72,188,2010,CGY,4,13,103
1811,Alex Friesen,VAN,C,32,1991-01-30,St. Catharines,ON,CAN,CAN,69,186,2010,VAN,6,22,172
