,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP,Y4 EV ATOI,Y4 EV P/60
Ryan McLeod 2023,Ryan McLeod,2023,C,23.029,74,207,,,14.0,71,57,14.5,10.8211,1.2495999999999998
Isac Lundestrom 2021,Isac Lundestrom,2021,C,20.904,72,193,,,15.0,17,60,44.0,11.7956,1.0173
Isac Lundestrom 2022,Isac Lundestrom,2022,C,21.903,72,193,,15.0,17.0,60,80,49.33333333333333,13.3577,0.986
Isac Lundestrom 2023,Isac Lundestrom,2023,C,22.903,72,193,15.0,17.0,60.0,80,61,18.0,13.1,1.4313
Joe Veleno 2022,Joe Veleno,2022,C,21.717,73,203,,,,7,66,59.0,13.4533,0.0
Joe Veleno 2023,Joe Veleno,2023,C,22.717,73,203,,,7.0,66,81,44.5,12.424,1.0976000000000001
Filip Zadina 2021,Filip Zadina,2021,R,20.847,72,190,,,9.0,33,71,50.0,12.581,1.3626
Filip Zadina 2022,Filip Zadina,2022,R,21.846,72,190,,9.0,33.0,71,74,36.333333333333336,14.5854,1.0914000000000001
Jesperi Kotkaniemi 2021,Jesperi Kotkaniemi,2021,C,20.239,74,201,,,79.0,42,82,21.5,11.2648,0.8878
Jesperi Kotkaniemi 2022,Jesperi Kotkaniemi,2022,C,21.238,74,201,,79.0,42.0,82,66,-1.6666666666666714,12.8048,1.3388
Jesperi Kotkaniemi 2023,Jesperi Kotkaniemi,2023,C,22.237,74,201,79.0,42.0,82.0,66,82,14.75,10.8068,2.1031
Andrei Svechnikov 2020,Andrei Svechnikov,2020,R,19.516,74,195,,,,82,80,-2.0,12.7112,1.8421
Andrei Svechnikov 2021,Andrei Svechnikov,2021,R,20.518,74,195,,,82.0,80,80,-1.0,13.7221,2.6363
Andrei Svechnikov 2022,Andrei Svechnikov,2022,R,21.517,74,195,,82.0,80.0,80,78,-2.6666666666666714,14.6076,1.867
Andrei Svechnikov 2023,Andrei Svechnikov,2023,R,22.517,74,195,82.0,80.0,80.0,78,64,-16.0,14.359,2.5179
Rasmus Kupari 2022,Rasmus Kupari,2022,C,21.547,74,200,,,,10,57,47.0,10.6524,0.8046
Rasmus Kupari 2023,Rasmus Kupari,2023,C,22.547,74,200,,,10.0,57,66,32.5,10.6582,0.8889
Ty Dellandrea 2023,Ty Dellandrea,2023,C,22.196,73,195,,,38.0,1,82,62.5,10.6167,0.0
Barrett Hayton 2022,Barrett Hayton,2022,C,21.312,73,207,,,23.0,20,60,38.5,9.1798,1.4005999999999998
Barrett Hayton 2023,Barrett Hayton,2023,C,22.311,73,207,,23.0,20.0,60,82,47.666666666666664,13.0978,1.4506
Liam Foudy 2023,Liam Foudy,2023,C,22.656,74,188,,2.0,35.0,1,62,49.333333333333336,11.0833,0.0
Jack McBain 2023,Jack McBain,2023,C,22.736,75,201,,,,10,82,72.0,11.6233,1.5486
Connor Dewar 2023,Connor Dewar,2023,C,23.267,70,183,,,,35,81,46.0,9.0829,0.9437
Paul Cotter 2023,Paul Cotter,2023,C,22.875,74,212,,,,7,55,48.0,8.6667,1.978
Yegor Sharangovich 2022,Yegor Sharangovich,2022,C,23.322,74,196,,,,79,76,-3.0,13.9636,2.1484
Yegor Sharangovich 2023,Yegor Sharangovich,2023,C,24.321,74,196,,,79.0,76,75,-2.5,14.2559,2.2151
Reese Johnson 2023,Reese Johnson,2023,C,24.228,73,193,,,7.0,37,57,35.0,9.3964,1.0355
Logan O'Connor 2022,Logan O'Connor,2022,R,25.131,72,175,,5.0,18.0,32,81,62.66666666666667,9.1492,1.4905
Logan O'Connor 2023,Logan O'Connor,2023,R,26.131,72,175,5.0,18.0,32.0,81,82,48.0,11.7228,1.2638000000000003
Nico Sturm 2021,Nico Sturm,2021,C,25.416,75,209,,,2.0,7,73,68.5,11.15,1.7937
Nico Sturm 2022,Nico Sturm,2022,C,26.416,75,209,,2.0,7.0,73,74,46.66666666666667,9.5673,2.1323
Nico Sturm 2023,Nico Sturm,2023,C,27.415,75,209,2.0,7.0,73.0,74,74,35.0,10.2475,1.3451
Blake Lizotte 2020,Blake Lizotte,2020,C,21.799,69,170,,,,1,76,75.0,11.2,0.0
Blake Lizotte 2021,Blake Lizotte,2021,C,22.801,69,170,,,1.0,76,60,21.5,11.7713,1.3331
Blake Lizotte 2022,Blake Lizotte,2022,C,23.801,69,170,,1.0,76.0,60,70,24.333333333333336,11.0699,1.322
Blake Lizotte 2023,Blake Lizotte,2023,C,24.8,69,170,1.0,76.0,60.0,70,81,29.25,10.895,1.6522
Brett Leason 2023,Brett Leason,2023,R,23.423,77,218,,,,36,54,18.0,8.931,1.1196
Peyton Krebs 2022,Peyton Krebs,2022,C,20.68,72,187,,,,5,57,52.0,10.6542,1.4079
Peyton Krebs 2023,Peyton Krebs,2023,C,21.679,72,187,,,5.0,57,74,43.0,12.3611,1.0219
Kirby Dach 2022,Kirby Dach,2022,C,20.693,76,212,,,75.0,24,70,20.5,13.9696,1.7684
Kirby Dach 2023,Kirby Dach,2023,C,21.693,76,212,,75.0,24.0,70,58,1.6666666666666643,14.9557,1.0889
Dylan Cozens 2022,Dylan Cozens,2022,C,20.641,75,195,,,,60,79,19.0,12.5512,1.3992
Dylan Cozens 2023,Dylan Cozens,2023,C,21.641,75,195,,,60.0,79,81,11.5,13.4829,1.5772
Trevor Zegras 2022,Trevor Zegras,2022,C,20.534,72,185,,,,35,75,40.0,13.1611,2.4694000000000003
Trevor Zegras 2023,Trevor Zegras,2023,C,21.534,72,185,,,35.0,75,81,26.0,15.2127,2.3137999999999996
Nils Hoglander 2022,Nils Hoglander,2022,L,20.781,69,185,,,,82,60,-22.0,13.9705,1.9940000000000002
Cole Caufield 2022,Cole Caufield,2022,R,20.745,67,174,,,,14,67,53.0,12.2417,2.4505999999999997
Kaapo Kakko 2021,Kaapo Kakko,2021,R,19.631,74,206,,,,77,70,-7.0,11.979,0.7588999999999999
Kaapo Kakko 2023,Kaapo Kakko,2023,R,21.63,74,206,,77.0,70.0,43,82,18.666666666666664,13.743,1.6246
Matt Boldy 2023,Matt Boldy,2023,L,21.49,74,201,,,,47,81,34.0,12.9858,2.8508999999999998
Jack Hughes 2021,Jack Hughes,2021,C,19.385,71,175,,,,71,82,11.0,12.541,0.9412
Jack Hughes 2023,Jack Hughes,2023,C,21.383,71,175,,71.0,82.0,49,78,10.666666666666671,16.55,3.0335
Arthur Kaliyev 2022,Arthur Kaliyev,2022,R,20.266,74,210,,,,1,80,79.0,13.8,4.3478
Arthur Kaliyev 2023,Arthur Kaliyev,2023,R,21.265,74,210,,,1.0,80,56,15.5,10.6562,1.2668
Connor McMichael 2022,Connor McMichael,2022,C,20.71,72,180,,,,1,68,67.0,9.9,0.0
Shane Pinto 2023,Shane Pinto,2023,C,21.884,75,201,,,17.0,5,82,71.0,11.1733,0.0
Alex Newhook 2022,Alex Newhook,2022,C,20.674,70,190,,,,8,71,63.0,12.5139,2.3973
Alex Newhook 2023,Alex Newhook,2023,C,21.673,70,190,,,8.0,71,82,42.5,12.0812,1.8885999999999998
Ilya Mikheyev 2021,Ilya Mikheyev,2021,R,25.977,74,192,,,,46,79,33.0,13.5179,2.5039
Ilya Mikheyev 2022,Ilya Mikheyev,2022,R,26.977,74,192,,,46.0,79,53,-9.5,12.4627,1.4265
Joel Kiviranta 2022,Joel Kiviranta,2022,L,25.526,71,185,,,12.0,38,56,31.0,11.234,2.0542
Joel Kiviranta 2023,Joel Kiviranta,2023,L,26.525,71,185,,12.0,38.0,56,70,34.666666666666664,9.4259,0.7957
Aliaksei Protas 2023,Aliaksei Protas,2023,C,21.734,78,225,,,,33,58,25.0,10.8369,1.3421999999999998
Matias Maccelli 2023,Matias Maccelli,2023,L,21.964,71,176,,,,23,64,41.0,12.9029,1.0109
Cole Smith 2023,Cole Smith,2023,L,26.927,75,195,,,1.0,8,69,64.5,8.0646,0.0
Lucas Raymond 2023,Lucas Raymond,2023,L,20.513,71,176,,,,82,74,-8.0,15.2644,1.8695
Seth Jarvis 2023,Seth Jarvis,2023,C,20.663,70,175,,,,68,82,14.0,12.4873,2.4025000000000003
Jack Quinn 2023,Jack Quinn,2023,R,21.033,73,185,,,,2,75,73.0,11.8917,2.5228
Alexis Lafreni��re 2022,Alexis Lafreni��re,2022,L,19.973,73,195,,,,82,79,-3.0,12.5551,1.7921
Alexis Lafreni��re 2023,Alexis Lafreni��re,2023,L,20.973,73,195,,,82.0,79,81,0.5,12.754,1.7268000000000001
Dawson Mercer 2023,Dawson Mercer,2023,C,20.929,72,180,,,,82,82,0.0,14.349,1.7338000000000002
Anton Lundell 2023,Anton Lundell,2023,C,20.994,73,185,,,,65,73,8.0,12.6944,2.6177
Tim St��tzle 2022,Tim St��tzle,2022,L,19.71,72,193,,,,77,79,2.0,12.9031,1.7548
Tim St��tzle 2023,Tim St��tzle,2023,L,20.71,72,193,,,77.0,79,78,0.0,14.9992,1.5697
Quinton Byfield 2023,Quinton Byfield,2023,C,20.118,77,220,,,8.0,40,53,29.0,11.5312,1.1707
Cole Perfetti 2023,Cole Perfetti,2023,C,20.748,71,184,,,,18,51,33.0,12.8259,1.5594000000000001
JJ Peterka 2023,JJ Peterka,2023,R,20.712,72,189,,,,2,77,75.0,15.25,0.0
Alexander Barabanov 2022,Alexander Barabanov,2022,L,27.292,70,195,,,,32,70,38.0,10.9242,1.7476
Alexander Barabanov 2023,Alexander Barabanov,2023,L,28.291,70,195,,,32.0,70,68,17.0,15.1724,1.7512
Kent Johnson 2023,Kent Johnson,2023,C,19.954,72,175,,,,9,79,70.0,11.0907,0.6011
Matty Beniers 2023,Matty Beniers,2023,C,19.905,74,178,,,,10,80,70.0,13.8733,2.1625
Cole Sillinger 2023,Cole Sillinger,2023,C,19.379,73,201,,,,79,64,-15.0,12.3658,1.7812
Mason McTavish 2023,Mason McTavish,2023,C,19.669,72,213,,,,9,80,71.0,10.7815,1.2367
Joe Thornton 2009,Joe Thornton,2009,C,29.252,76,220,,,,82,82,0.0,15.9795,2.7016
Joe Thornton 2010,Joe Thornton,2010,C,30.251,76,220,,,82.0,82,79,-3.0,15.4772,2.4111
Joe Thornton 2011,Joe Thornton,2011,C,31.251,76,220,,82.0,82.0,79,80,-1.0,15.3601,2.7689000000000004
Joe Thornton 2012,Joe Thornton,2012,C,32.25,76,220,82.0,82.0,79.0,80,82,1.25,15.2713,1.7188999999999999
Joe Thornton 2013,Joe Thornton,2013,C,33.252,76,220,82.0,79.0,80.0,82,82,1.25,16.01,2.4223
Joe Thornton 2014,Joe Thornton,2014,C,34.251,76,220,79.0,80.0,82.0,82,82,1.25,14.5844,1.6284
Joe Thornton 2015,Joe Thornton,2015,C,35.251,76,220,80.0,82.0,82.0,82,78,-3.5,14.9071,2.7487
Joe Thornton 2016,Joe Thornton,2016,C,36.25,76,220,82.0,82.0,82.0,78,82,1.0,14.8915,2.1696
Joe Thornton 2017,Joe Thornton,2017,C,37.252,76,220,82.0,82.0,78.0,82,79,-2.0,14.648,2.6475
Joe Thornton 2019,Joe Thornton,2019,C,39.251,76,220,78.0,82.0,79.0,47,73,1.5,14.7411,1.5587999999999997
Joe Thornton 2020,Joe Thornton,2020,C,40.25,76,220,82.0,79.0,47.0,73,82,11.75,13.6098,2.1741
Joe Thornton 2021,Joe Thornton,2021,C,41.252,76,220,79.0,47.0,73.0,82,64,-6.25,13.3338,1.4785
Jason Spezza 2009,Jason Spezza,2009,C,25.304,75,219,,,,76,82,6.0,15.9888,2.9133000000000004
Jason Spezza 2010,Jason Spezza,2010,C,26.303,75,219,,,76.0,82,60,-19.0,15.1079,1.9858
Jason Spezza 2011,Jason Spezza,2011,C,27.303,75,219,,76.0,82.0,60,62,-10.666666666666671,14.795,2.2305
Jason Spezza 2012,Jason Spezza,2012,C,28.302,75,219,76.0,82.0,60.0,62,80,10.0,14.7661,2.4904
Jason Spezza 2014,Jason Spezza,2014,C,30.303,75,219,60.0,62.0,80.0,8,75,22.5,14.8233,2.4286
Jason Spezza 2015,Jason Spezza,2015,C,31.303,75,219,62.0,80.0,8.0,75,82,25.75,14.3449,2.3981
Jason Spezza 2016,Jason Spezza,2016,C,32.302,75,219,80.0,8.0,75.0,82,75,13.75,13.5006,1.9512
Jason Spezza 2017,Jason Spezza,2017,C,33.304,75,219,8.0,75.0,82.0,75,68,8.0,13.2989,2.346
Jason Spezza 2018,Jason Spezza,2018,C,34.303,75,219,75.0,82.0,75.0,68,78,3.0,13.225,2.0015
Jason Spezza 2019,Jason Spezza,2019,C,35.303,75,219,82.0,75.0,68.0,78,76,0.25,10.9662,1.0522
Jason Spezza 2020,Jason Spezza,2020,C,36.302,75,219,75.0,68.0,78.0,76,68,-6.25,11.0491,1.0718
Jason Spezza 2021,Jason Spezza,2021,C,37.304,75,219,68.0,78.0,76.0,68,79,6.5,9.5405,1.9518000000000002
Jason Spezza 2022,Jason Spezza,2022,C,38.304,75,219,78.0,76.0,68.0,79,71,-4.25,8.8386,3.1428
Dustin Brown 2009,Dustin Brown,2009,R,23.908,72,205,,,,78,80,2.0,14.6919,1.7801
Dustin Brown 2010,Dustin Brown,2010,R,24.907,72,205,,,78.0,80,82,3.0,14.0533,1.8146
Dustin Brown 2011,Dustin Brown,2011,R,25.906,72,205,,78.0,80.0,82,82,2.0,14.6325,1.9502
Dustin Brown 2012,Dustin Brown,2012,R,26.906,72,205,78.0,80.0,82.0,82,82,1.5,15.0297,1.9960000000000002
Dustin Brown 2013,Dustin Brown,2013,R,27.908,72,205,80.0,82.0,82.0,82,78,-3.5,15.1494,1.6905000000000001
Dustin Brown 2014,Dustin Brown,2014,R,28.907,72,205,82.0,82.0,82.0,78,79,-2.0,15.379,1.357
Dustin Brown 2015,Dustin Brown,2015,R,29.906,72,205,82.0,82.0,78.0,79,82,1.75,13.2122,1.2647
Dustin Brown 2016,Dustin Brown,2016,R,30.906,72,205,82.0,78.0,79.0,82,82,1.75,13.6626,1.1248
Dustin Brown 2017,Dustin Brown,2017,R,31.908,72,205,78.0,79.0,82.0,82,80,-0.25,13.6331,1.2345
Dustin Brown 2018,Dustin Brown,2018,R,32.907,72,205,79.0,82.0,82.0,80,81,0.25,13.2081,1.6467
Dustin Brown 2019,Dustin Brown,2019,R,33.906,72,205,82.0,82.0,80.0,81,72,-9.25,15.2689,2.183
Dustin Brown 2020,Dustin Brown,2020,R,34.906,72,205,82.0,80.0,81.0,72,77,-1.75,16.1315,1.9114
Dustin Brown 2021,Dustin Brown,2021,R,35.908,72,205,80.0,81.0,72.0,77,71,-6.5,15.2048,1.7937
Dustin Brown 2022,Dustin Brown,2022,R,36.907,72,205,81.0,72.0,77.0,71,64,-11.25,14.5299,1.6855
Ryan Getzlaf 2009,Ryan Getzlaf,2009,C,23.396,76,220,,,,77,81,4.0,14.7842,2.3718000000000004
Ryan Getzlaf 2010,Ryan Getzlaf,2010,C,24.395,76,220,,,77.0,81,66,-13.0,15.6449,2.5568
Ryan Getzlaf 2011,Ryan Getzlaf,2011,C,25.394,76,220,,77.0,81.0,66,67,-7.666666666666671,17.2616,2.4752
Ryan Getzlaf 2012,Ryan Getzlaf,2012,C,26.394,76,220,77.0,81.0,66.0,67,82,9.25,17.7828,2.4676
Ryan Getzlaf 2013,Ryan Getzlaf,2013,C,27.396,76,220,81.0,66.0,67.0,82,75,1.0,16.8768,1.4308
Ryan Getzlaf 2014,Ryan Getzlaf,2014,C,28.395,76,220,66.0,67.0,82.0,75,77,4.5,15.8955,2.6593999999999998
Ryan Getzlaf 2015,Ryan Getzlaf,2015,C,29.394,76,220,67.0,82.0,75.0,77,77,1.75,15.431,3.2318
Ryan Getzlaf 2016,Ryan Getzlaf,2016,C,30.394,76,220,82.0,75.0,77.0,77,77,-0.75,15.3398,2.7938
Ryan Getzlaf 2017,Ryan Getzlaf,2017,C,31.396,76,220,75.0,77.0,77.0,77,74,-2.5,15.1764,2.0537
Ryan Getzlaf 2018,Ryan Getzlaf,2018,C,32.395,76,220,77.0,77.0,77.0,74,56,-20.25,16.3455,2.4802
Ryan Getzlaf 2019,Ryan Getzlaf,2019,C,33.394,76,220,77.0,77.0,74.0,56,67,-4.0,17.5664,2.8056
Ryan Getzlaf 2020,Ryan Getzlaf,2020,C,34.394,76,220,77.0,74.0,56.0,67,81,12.5,16.1316,2.0541
Ryan Getzlaf 2021,Ryan Getzlaf,2021,C,35.396,76,220,74.0,56.0,67.0,81,70,0.5,15.3971,1.8638
Ryan Getzlaf 2022,Ryan Getzlaf,2022,C,36.395,76,220,56.0,67.0,81.0,70,56,-12.5,14.1188,1.151
Brian Boyle 2010,Brian Boyle,2010,C,24.786,78,245,,,8.0,28,71,53.0,9.5702,1.1195
Brian Boyle 2011,Brian Boyle,2011,C,25.786,78,245,,8.0,28.0,71,82,46.333333333333336,6.7775,0.6235
Brian Boyle 2012,Brian Boyle,2012,C,26.785,78,245,8.0,28.0,71.0,82,82,34.75,13.1693,1.5002
Brian Boyle 2013,Brian Boyle,2013,C,27.787,78,245,28.0,71.0,82.0,82,64,-1.75,12.4035,1.4158
Brian Boyle 2014,Brian Boyle,2014,C,28.787,78,245,71.0,82.0,82.0,64,82,7.25,11.7627,0.5369
Brian Boyle 2015,Brian Boyle,2015,C,29.786,78,245,82.0,82.0,64.0,82,82,4.5,10.4841,0.9772
Brian Boyle 2016,Brian Boyle,2016,C,30.785,78,245,82.0,64.0,82.0,82,76,-1.5,10.3494,1.4847000000000001
Brian Boyle 2017,Brian Boyle,2017,C,31.787,78,245,64.0,82.0,82.0,76,75,-1.0,10.5375,1.1239
Brian Boyle 2018,Brian Boyle,2018,C,32.787,78,245,82.0,82.0,76.0,75,69,-9.75,10.8051,1.4066999999999998
Brian Boyle 2019,Brian Boyle,2019,C,33.786,78,245,82.0,76.0,75.0,69,73,-2.5,10.9348,1.2724
Loui Eriksson 2009,Loui Eriksson,2009,L,23.209,74,179,,,,69,82,13.0,12.4386,1.7477000000000003
Loui Eriksson 2010,Loui Eriksson,2010,L,24.209,74,179,,,69.0,82,82,6.5,14.8606,2.4619999999999997
Loui Eriksson 2011,Loui Eriksson,2011,L,25.208,74,179,,69.0,82.0,82,79,1.3333333333333286,14.8224,2.7645
Loui Eriksson 2012,Loui Eriksson,2012,L,26.207,74,179,69.0,82.0,82.0,79,82,4.0,15.789,2.1164
Loui Eriksson 2013,Loui Eriksson,2013,L,27.21,74,179,82.0,82.0,79.0,82,82,0.75,15.3425,2.6707
Loui Eriksson 2014,Loui Eriksson,2014,L,28.209,74,179,82.0,79.0,82.0,82,61,-20.25,15.2243,1.4778000000000002
Loui Eriksson 2015,Loui Eriksson,2015,L,29.208,74,179,79.0,82.0,82.0,61,81,5.0,13.1057,1.8763
Loui Eriksson 2016,Loui Eriksson,2016,L,30.208,74,179,82.0,82.0,61.0,81,82,5.5,14.4741,1.7911000000000001
Loui Eriksson 2017,Loui Eriksson,2017,L,31.21,74,179,82.0,61.0,81.0,82,65,-11.5,14.702,2.14
Loui Eriksson 2018,Loui Eriksson,2018,L,32.209,74,179,61.0,81.0,82.0,65,50,-22.25,14.7756,0.9995
Loui Eriksson 2019,Loui Eriksson,2019,L,33.208,74,179,81.0,82.0,65.0,50,81,11.5,12.552,1.7208
Loui Eriksson 2020,Loui Eriksson,2020,L,34.208,74,179,82.0,65.0,50.0,81,57,-12.5,11.5977,1.6606
Loui Eriksson 2022,Loui Eriksson,2022,L,36.209,74,179,50.0,81.0,57.0,10,73,23.5,8.4238,1.0175
Brad Richardson 2010,Brad Richardson,2010,R,24.655,72,190,,,22.0,31,81,54.5,10.486,0.9228999999999999
Brad Richardson 2011,Brad Richardson,2011,R,25.654,72,190,,22.0,31.0,81,68,23.333333333333336,11.2813,1.6415
Brad Richardson 2012,Brad Richardson,2012,R,26.654,72,190,22.0,31.0,81.0,68,59,8.5,10.7434,1.4783
Brad Richardson 2014,Brad Richardson,2014,R,28.655,72,190,81.0,68.0,59.0,27,73,14.25,10.3292,2.1782
Brad Richardson 2016,Brad Richardson,2016,R,30.654,72,190,59.0,27.0,73.0,45,82,31.0,12.3467,2.0518
Brad Richardson 2018,Brad Richardson,2018,R,32.655,72,190,73.0,45.0,82.0,16,76,22.0,13.1323,1.7134
Brad Richardson 2019,Brad Richardson,2019,R,33.655,72,190,45.0,82.0,16.0,76,66,11.25,12.5728,0.9419
Brad Richardson 2020,Brad Richardson,2020,R,34.654,72,190,82.0,16.0,76.0,66,69,9.0,13.1402,1.4527999999999999
Nate Thompson 2010,Nate Thompson,2010,C,24.989,73,205,,,,43,71,28.0,9.4147,0.4446
Nate Thompson 2011,Nate Thompson,2011,C,25.988,73,205,,,43.0,71,79,22.0,10.7038,0.7895000000000001
Nate Thompson 2012,Nate Thompson,2012,C,26.988,73,205,,43.0,71.0,79,68,3.6666666666666714,12.1511,1.4375
Nate Thompson 2013,Nate Thompson,2013,C,27.99,73,205,43.0,71.0,79.0,68,76,10.75,11.9914,1.1036000000000001
Nate Thompson 2014,Nate Thompson,2014,C,28.989,73,205,71.0,79.0,68.0,76,81,7.5,11.7956,1.6956
Nate Thompson 2015,Nate Thompson,2015,C,29.989,73,205,79.0,68.0,76.0,81,80,4.0,10.8103,0.9593
Nate Thompson 2018,Nate Thompson,2018,C,32.989,73,205,81.0,80.0,49.0,30,69,9.0,8.6728,0.4612
Nate Thompson 2019,Nate Thompson,2019,C,33.989,73,205,80.0,49.0,30.0,69,78,21.0,10.6853,1.3021
Nate Thompson 2020,Nate Thompson,2020,C,34.988,73,205,49.0,30.0,69.0,78,82,25.5,10.8915,0.9181
Nate Thompson 2021,Nate Thompson,2021,C,35.99,73,205,30.0,69.0,78.0,82,64,-0.75,10.481,1.1449
Andrew Ladd 2009,Andrew Ladd,2009,L,22.804,75,205,,,,63,82,19.0,10.9505,2.1742
Andrew Ladd 2010,Andrew Ladd,2010,L,23.804,75,205,,,63.0,82,82,9.5,12.9933,2.6468000000000003
Andrew Ladd 2011,Andrew Ladd,2011,L,24.803,75,205,,63.0,82.0,82,81,5.333333333333329,12.9638,2.0884
Andrew Ladd 2012,Andrew Ladd,2012,L,25.802,75,205,63.0,82.0,82.0,81,82,5.0,15.1333,1.8599999999999999
Andrew Ladd 2013,Andrew Ladd,2013,L,26.804,75,205,82.0,82.0,81.0,82,82,0.25,15.372,1.8088000000000002
Andrew Ladd 2014,Andrew Ladd,2014,L,27.804,75,205,82.0,81.0,82.0,82,78,-3.75,15.5972,3.2056999999999998
Andrew Ladd 2015,Andrew Ladd,2015,L,28.803,75,205,81.0,82.0,82.0,78,81,0.25,14.9318,2.0607
Andrew Ladd 2016,Andrew Ladd,2016,L,29.802,75,205,82.0,82.0,78.0,81,78,-2.75,15.0568,2.0662
Andrew Ladd 2017,Andrew Ladd,2017,L,30.804,75,205,82.0,78.0,81.0,78,78,-1.75,14.3327,1.6638
Andrew Ladd 2018,Andrew Ladd,2018,L,31.804,75,205,78.0,81.0,78.0,78,73,-5.75,13.2558,1.4507
Alexander Radulov 2018,Alexander Radulov,2018,R,31.242,73,200,,,,76,82,6.0,15.4349,1.9437
Alexander Radulov 2019,Alexander Radulov,2019,R,32.242,73,200,,,76.0,82,70,-9.0,16.772,2.1377
Alexander Radulov 2020,Alexander Radulov,2020,R,33.241,73,200,,76.0,82.0,70,70,-6.0,16.6552,2.5217
Alexander Radulov 2022,Alexander Radulov,2022,R,35.243,73,200,82.0,70.0,70.0,16,71,11.5,14.1,2.321
Blake Comeau 2009,Blake Comeau,2009,L,22.618,73,200,,,,51,53,2.0,10.8719,1.4068
Blake Comeau 2010,Blake Comeau,2010,L,23.617,73,200,,,51.0,53,61,9.0,13.1195,1.3805
Blake Comeau 2011,Blake Comeau,2011,L,24.617,73,200,,51.0,53.0,61,77,22.0,12.9041,2.1343
Blake Comeau 2012,Blake Comeau,2012,L,25.616,73,200,51.0,53.0,61.0,77,74,13.5,13.8926,1.851
Blake Comeau 2013,Blake Comeau,2013,L,26.618,73,200,53.0,61.0,77.0,74,71,4.75,13.4836,0.9021000000000001
Blake Comeau 2014,Blake Comeau,2014,L,27.617,73,200,61.0,77.0,74.0,71,61,-9.75,10.9052,1.441
Blake Comeau 2015,Blake Comeau,2015,L,28.617,73,200,77.0,74.0,71.0,61,61,-9.75,11.5052,1.3679999999999999
Blake Comeau 2016,Blake Comeau,2016,L,29.616,73,200,74.0,71.0,61.0,61,81,14.25,14.0399,2.1016999999999997
Blake Comeau 2017,Blake Comeau,2017,L,30.618,73,200,71.0,61.0,61.0,81,77,8.5,13.8831,1.3872
Blake Comeau 2018,Blake Comeau,2018,L,31.618,73,200,61.0,61.0,81.0,77,79,9.0,12.4753,1.0619
Blake Comeau 2019,Blake Comeau,2019,L,32.617,73,200,61.0,81.0,77.0,79,77,2.5,13.2506,1.7769
Blake Comeau 2020,Blake Comeau,2020,L,33.616,73,200,81.0,77.0,79.0,77,64,-14.5,13.5983,1.0314
Blake Comeau 2021,Blake Comeau,2021,L,34.618,73,200,77.0,79.0,77.0,64,74,-0.25,12.6148,1.2106
James Neal 2010,James Neal,2010,L,22.079,75,212,,,,77,78,1.0,12.9968,1.6188
James Neal 2011,James Neal,2011,L,23.078,75,212,,,77.0,78,79,1.5,14.4656,2.2866
James Neal 2012,James Neal,2012,L,24.077,75,212,,77.0,78.0,79,80,2.0,14.7726,1.7993999999999999
James Neal 2013,James Neal,2013,L,25.079,75,212,77.0,78.0,79.0,80,68,-10.5,15.1312,2.5774999999999997
James Neal 2014,James Neal,2014,L,26.079,75,212,78.0,79.0,80.0,68,59,-17.25,13.41,2.2372
James Neal 2015,James Neal,2015,L,27.078,75,212,79.0,80.0,68.0,59,67,-4.5,14.5898,2.4395
James Neal 2016,James Neal,2016,L,28.077,75,212,80.0,68.0,59.0,67,82,13.5,15.1841,1.9463
James Neal 2017,James Neal,2017,L,29.08,75,212,68.0,59.0,67.0,82,70,1.0,16.2693,1.9788999999999999
James Neal 2018,James Neal,2018,L,30.079,75,212,59.0,67.0,82.0,70,71,1.5,14.8998,1.6108
James Neal 2019,James Neal,2019,L,31.078,75,212,67.0,82.0,70.0,71,63,-9.5,14.6735,2.0157
James Neal 2020,James Neal,2020,L,32.078,75,212,82.0,70.0,71.0,63,64,-7.5,12.7249,0.9729999999999999
Leo Komarov 2016,Leo Komarov,2016,R,28.688,71,205,,71.0,,62,67,0.5,11.9927,1.7752999999999999
Leo Komarov 2017,Leo Komarov,2017,R,29.69,71,205,71.0,,62.0,67,82,15.333333333333329,13.9463,1.798
Leo Komarov 2018,Leo Komarov,2018,R,30.689,71,205,,62.0,67.0,82,74,3.6666666666666714,12.8423,1.1396
Leo Komarov 2019,Leo Komarov,2019,R,31.689,71,205,62.0,67.0,82.0,74,82,10.75,12.493,0.9735
Leo Komarov 2020,Leo Komarov,2020,R,32.688,71,205,67.0,82.0,74.0,82,56,-20.25,12.0551,1.5782
Mathieu Perreault 2012,Mathieu Perreault,2012,C,23.738,70,189,,,21.0,35,64,36.0,10.2762,1.835
Mathieu Perreault 2013,Mathieu Perreault,2013,C,24.74,70,189,,21.0,35.0,64,66,26.0,10.9857,2.3894
Mathieu Perreault 2014,Mathieu Perreault,2014,C,25.739,70,189,21.0,35.0,64.0,66,69,22.5,10.441,2.0628
Mathieu Perreault 2015,Mathieu Perreault,2015,C,26.739,70,189,35.0,64.0,66.0,69,62,3.5,11.6382,2.5403000000000002
Mathieu Perreault 2016,Mathieu Perreault,2016,C,27.738,70,189,64.0,66.0,69.0,62,71,5.75,13.1664,2.1315
Mathieu Perreault 2017,Mathieu Perreault,2017,C,28.74,70,189,66.0,69.0,62.0,71,65,-2.0,13.619,1.6134
