,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP,Y4 EV ATOI,Y4 EV P/60
Joonas Donskoi 2018,Joonas Donskoi,2018,R,25.468,72,185,,,76.0,61,66,-2.5,12.4117,1.0301
Joonas Donskoi 2019,Joonas Donskoi,2019,R,26.468,72,185,,76.0,61.0,66,80,12.333333333333329,13.322,1.8425000000000002
Joonas Donskoi 2020,Joonas Donskoi,2020,R,27.467,72,185,76.0,61.0,66.0,80,76,5.25,12.7804,1.9951999999999999
Joonas Donskoi 2021,Joonas Donskoi,2021,R,28.469,72,185,61.0,66.0,80.0,76,74,3.25,13.4931,1.9154999999999998
Joonas Donskoi 2022,Joonas Donskoi,2022,R,29.468,72,185,66.0,80.0,76.0,74,75,1.0,11.098,2.4382
Ryan Dzingel 2019,Ryan Dzingel,2019,C,26.563,72,190,,30.0,81.0,79,78,14.666666666666664,14.308,1.7517
Ryan Dzingel 2020,Ryan Dzingel,2020,C,27.563,72,190,30.0,81.0,79.0,78,75,8.0,15.0246,2.304
Ryan Dzingel 2021,Ryan Dzingel,2021,C,28.565,72,190,81.0,79.0,78.0,75,58,-20.25,11.8646,1.5804
Victor Rask 2017,Victor Rask,2017,C,23.587,74,199,,,80.0,80,82,2.0,14.1567,1.5895
Victor Rask 2018,Victor Rask,2018,C,24.587,74,199,,80.0,80.0,82,71,-9.666666666666671,14.74,1.6878000000000002
Gabriel Landeskog 2014,Gabriel Landeskog,2014,L,20.855,73,215,,,82.0,61,81,9.5,14.95,1.3378
Gabriel Landeskog 2015,Gabriel Landeskog,2015,L,21.854,73,215,,82.0,61.0,81,82,7.333333333333329,16.0348,2.5408
Gabriel Landeskog 2016,Gabriel Landeskog,2016,L,22.853,73,215,82.0,61.0,81.0,82,75,-1.5,15.525,1.9795
Gabriel Landeskog 2017,Gabriel Landeskog,2017,L,23.856,73,215,61.0,81.0,82.0,75,72,-2.75,14.7209,1.9564
Gabriel Landeskog 2018,Gabriel Landeskog,2018,L,24.855,73,215,81.0,82.0,75.0,72,78,0.5,14.6743,1.4765
Gabriel Landeskog 2019,Gabriel Landeskog,2019,L,25.854,73,215,82.0,75.0,72.0,78,73,-3.75,15.4062,2.1470000000000002
Gabriel Landeskog 2020,Gabriel Landeskog,2020,L,26.854,73,215,75.0,72.0,78.0,73,63,-11.5,16.7527,2.355
Gabriel Landeskog 2021,Gabriel Landeskog,2021,L,27.856,73,215,72.0,78.0,73.0,63,79,7.5,16.1065,2.0006
Gabriel Landeskog 2022,Gabriel Landeskog,2022,L,28.855,73,215,78.0,73.0,63.0,79,51,-22.25,15.771,2.6068
Sean Couturier 2014,Sean Couturier,2014,C,20.816,75,211,,,77.0,78,82,4.5,11.8725,1.2086000000000001
Sean Couturier 2015,Sean Couturier,2015,C,21.816,75,211,,77.0,78.0,82,82,3.0,14.3386,1.582
Sean Couturier 2016,Sean Couturier,2016,C,22.815,75,211,77.0,78.0,82.0,82,63,-16.75,14.4998,1.4634
Sean Couturier 2017,Sean Couturier,2017,C,23.817,75,211,78.0,82.0,82.0,63,66,-10.25,14.8492,1.9883
Sean Couturier 2018,Sean Couturier,2018,C,24.817,75,211,82.0,82.0,63.0,66,82,8.75,14.8179,1.9019
Sean Couturier 2019,Sean Couturier,2019,C,25.816,75,211,82.0,63.0,66.0,82,80,6.75,16.4575,2.7564999999999995
Sean Couturier 2020,Sean Couturier,2020,C,26.815,75,211,63.0,66.0,82.0,80,81,8.25,16.7025,2.6044
Sean Couturier 2021,Sean Couturier,2021,C,27.817,75,211,66.0,82.0,80.0,81,65,-12.25,14.9126,2.6823
Sven Baertschi 2018,Sven Baertschi,2018,L,24.989,71,190,26.0,18.0,69.0,68,53,7.75,13.6968,1.8681999999999999
Cedric Paquette 2021,Cedric Paquette,2021,C,27.136,72,205,58.0,56.0,80.0,71,68,1.75,11.0361,1.4260000000000002
Michael Raffl 2016,Michael Raffl,2016,L,26.832,73,205,,,68.0,67,82,14.5,12.8328,1.7446
Michael Raffl 2017,Michael Raffl,2017,L,27.834,73,205,,68.0,67.0,82,52,-20.33333333333333,12.9388,1.6400000000000001
Michael Raffl 2020,Michael Raffl,2020,L,30.832,73,205,82.0,52.0,76.0,67,68,-1.25,10.4219,1.4607999999999999
Michael Raffl 2021,Michael Raffl,2021,L,31.834,73,205,52.0,76.0,67.0,68,64,-1.75,10.952,1.7002000000000002
Michael Raffl 2022,Michael Raffl,2022,L,32.833,73,205,76.0,67.0,68.0,64,76,7.25,11.9655,1.2536
Patrick Marleau 2010,Patrick Marleau,2010,C,30.046,74,215,,,78.0,76,82,5.0,14.8647,2.4431000000000003
Patrick Marleau 2011,Patrick Marleau,2011,C,31.045,74,215,,78.0,76.0,82,82,3.3333333333333286,15.3486,2.5743
Patrick Marleau 2012,Patrick Marleau,2012,C,32.045,74,215,78.0,76.0,82.0,82,82,2.5,15.424,2.0873
Patrick Marleau 2013,Patrick Marleau,2013,C,33.047,74,215,76.0,82.0,82.0,82,82,1.5,15.8022,1.8058
Patrick Marleau 2014,Patrick Marleau,2014,C,34.046,74,215,82.0,82.0,82.0,82,82,0.0,14.3872,1.3901
Patrick Marleau 2015,Patrick Marleau,2015,C,35.045,74,215,82.0,82.0,82.0,82,82,0.0,15.2435,2.16
Patrick Marleau 2016,Patrick Marleau,2016,C,36.045,74,215,82.0,82.0,82.0,82,82,0.0,14.9051,1.6199999999999999
Patrick Marleau 2017,Patrick Marleau,2017,C,37.047,74,215,82.0,82.0,82.0,82,82,0.0,14.1923,1.1341999999999999
Patrick Marleau 2018,Patrick Marleau,2018,C,38.046,74,215,82.0,82.0,82.0,82,82,0.0,14.0543,1.5618999999999998
Patrick Marleau 2019,Patrick Marleau,2019,C,39.046,74,215,82.0,82.0,82.0,82,82,0.0,14.5931,1.9053
Patrick Marleau 2020,Patrick Marleau,2020,C,40.045,74,215,82.0,82.0,82.0,82,77,-5.0,14.5081,1.3617
Patrick Marleau 2021,Patrick Marleau,2021,C,41.047,74,215,82.0,82.0,82.0,77,82,1.25,13.7639,1.387
Mikko Koivu 2011,Mikko Koivu,2011,C,27.557,75,213,,57.0,79.0,80,71,-1.0,15.0871,2.0878
Mikko Koivu 2012,Mikko Koivu,2012,C,28.557,75,213,57.0,79.0,80.0,71,55,-16.75,14.419,2.2857000000000003
Mikko Koivu 2015,Mikko Koivu,2015,C,31.557,75,213,71.0,55.0,82.0,65,80,11.75,16.0803,1.9516999999999998
Mikko Koivu 2016,Mikko Koivu,2016,C,32.557,75,213,55.0,82.0,65.0,80,82,11.5,14.65,1.6892999999999998
Mikko Koivu 2017,Mikko Koivu,2017,C,33.559,75,213,82.0,65.0,80.0,82,80,2.75,15.585,1.5962
Mikko Koivu 2018,Mikko Koivu,2018,C,34.558,75,213,65.0,80.0,82.0,80,82,5.25,15.051,1.794
Valtteri Filppula 2010,Valtteri Filppula,2010,C,25.534,72,189,,,78.0,80,55,-24.0,13.5533,1.9921
Valtteri Filppula 2013,Valtteri Filppula,2013,C,28.535,72,189,80.0,55.0,71.0,81,70,-1.75,14.8811,2.688
Valtteri Filppula 2014,Valtteri Filppula,2014,C,29.534,72,189,55.0,71.0,81.0,70,75,5.75,14.4537,1.4175
Valtteri Filppula 2015,Valtteri Filppula,2015,C,30.533,72,189,71.0,81.0,70.0,75,82,7.75,15.5438,1.9557
Valtteri Filppula 2016,Valtteri Filppula,2016,C,31.533,72,189,81.0,70.0,75.0,82,76,-1.0,14.4065,1.5745
Valtteri Filppula 2017,Valtteri Filppula,2017,C,32.535,72,189,70.0,75.0,82.0,76,79,3.25,13.8318,1.2558
Valtteri Filppula 2018,Valtteri Filppula,2018,C,33.534,72,189,75.0,82.0,76.0,79,81,3.0,13.7671,1.9308
Valtteri Filppula 2019,Valtteri Filppula,2019,C,34.533,72,189,82.0,76.0,79.0,81,72,-7.5,13.6309,1.4672
Valtteri Filppula 2020,Valtteri Filppula,2020,C,35.533,72,189,76.0,79.0,81.0,72,82,5.0,11.7569,2.1264000000000003
Valtteri Filppula 2021,Valtteri Filppula,2021,C,36.535,72,189,79.0,81.0,72.0,82,55,-23.5,13.0321,0.9866
Frans Nielsen 2012,Frans Nielsen,2012,C,27.437,73,186,16.0,59.0,76.0,71,82,26.5,12.235,1.934
Frans Nielsen 2013,Frans Nielsen,2013,C,28.439,73,186,59.0,76.0,71.0,82,82,10.0,12.927,1.8112
Frans Nielsen 2014,Frans Nielsen,2014,C,29.438,73,186,76.0,71.0,82.0,82,80,2.25,13.475,1.6698
Frans Nielsen 2015,Frans Nielsen,2015,C,30.438,73,186,71.0,82.0,82.0,80,78,-0.75,12.7433,2.0599
Frans Nielsen 2016,Frans Nielsen,2016,C,31.437,73,186,82.0,82.0,80.0,78,81,0.5,11.9605,1.4148999999999998
Frans Nielsen 2017,Frans Nielsen,2017,C,32.439,73,186,82.0,80.0,78.0,81,79,-1.25,12.9949,1.71
Frans Nielsen 2018,Frans Nielsen,2018,C,33.438,73,186,80.0,78.0,81.0,79,79,-0.5,12.8253,1.4212
Frans Nielsen 2019,Frans Nielsen,2019,C,34.438,73,186,78.0,81.0,79.0,79,72,-7.25,12.803,1.3644
Frans Nielsen 2020,Frans Nielsen,2020,C,35.437,73,186,81.0,79.0,79.0,72,70,-7.75,13.0671,1.6581000000000001
David Backes 2010,David Backes,2010,R,25.419,75,215,,,72.0,82,79,2.0,13.0012,2.2512
David Backes 2011,David Backes,2011,R,26.418,75,215,,72.0,82.0,79,82,4.333333333333329,13.438,2.2042
David Backes 2012,David Backes,2012,R,27.418,75,215,72.0,82.0,79.0,82,82,3.25,15.2335,2.1615
David Backes 2013,David Backes,2013,R,28.42,75,215,82.0,79.0,82.0,82,82,0.75,15.7787,1.5766
David Backes 2014,David Backes,2014,R,29.419,75,215,79.0,82.0,82.0,82,74,-7.25,15.6247,1.76
David Backes 2015,David Backes,2015,R,30.418,75,215,82.0,82.0,82.0,74,80,0.0,14.9642,2.2215000000000003
David Backes 2016,David Backes,2016,R,31.418,75,215,82.0,82.0,74.0,80,79,-0.5,14.425,2.1837
David Backes 2017,David Backes,2017,R,32.42,75,215,82.0,74.0,80.0,79,74,-4.75,14.939,1.6269
David Backes 2018,David Backes,2018,R,33.419,75,215,74.0,80.0,79.0,74,57,-19.75,14.4489,1.7395
Travis Zajac 2010,Travis Zajac,2010,C,24.387,74,185,,,82.0,82,82,0.0,13.3835,2.3509
Travis Zajac 2011,Travis Zajac,2011,C,25.386,74,185,,82.0,82.0,82,82,0.0,15.5224,2.1212
Travis Zajac 2015,Travis Zajac,2015,C,29.386,74,185,82.0,15.0,82.0,80,74,9.25,15.7881,1.5676
Travis Zajac 2016,Travis Zajac,2016,C,30.385,74,185,15.0,82.0,80.0,74,74,11.25,15.2331,0.8515999999999999
Travis Zajac 2017,Travis Zajac,2017,C,31.388,74,185,82.0,80.0,74.0,74,80,2.5,14.6604,1.2167
Travis Zajac 2018,Travis Zajac,2018,C,32.387,74,185,80.0,74.0,74.0,80,63,-14.0,14.8229,1.5686
Travis Zajac 2019,Travis Zajac,2019,C,33.386,74,185,74.0,74.0,80.0,63,80,7.25,13.7333,1.2482
Travis Zajac 2020,Travis Zajac,2020,C,34.386,74,185,74.0,80.0,63.0,80,81,6.75,13.8927,1.7275
Travis Zajac 2021,Travis Zajac,2021,C,35.388,74,185,80.0,63.0,80.0,81,67,-9.0,13.5075,1.3519
Carl Soderberg 2016,Carl Soderberg,2016,C,29.969,75,210,,10.0,73.0,82,82,27.0,14.7705,1.7833999999999999
Carl Soderberg 2017,Carl Soderberg,2017,C,30.971,75,210,10.0,73.0,82.0,82,80,18.25,13.738,1.8641999999999999
Carl Soderberg 2018,Carl Soderberg,2018,C,31.971,75,210,73.0,82.0,82.0,80,77,-2.25,11.7713,0.7646
Carl Soderberg 2019,Carl Soderberg,2019,C,32.97,75,210,82.0,82.0,80.0,77,82,1.75,13.0058,1.8573
Carl Soderberg 2020,Carl Soderberg,2020,C,33.969,75,210,82.0,80.0,77.0,82,82,1.75,13.2455,1.9887
Carl Soderberg 2021,Carl Soderberg,2021,C,34.972,75,210,80.0,77.0,82.0,82,65,-15.25,12.8019,1.6069
Bobby Ryan 2011,Bobby Ryan,2011,R,23.543,74,208,,23.0,64.0,81,82,26.0,15.3663,2.0728
Bobby Ryan 2012,Bobby Ryan,2012,R,24.543,74,208,23.0,64.0,81.0,82,82,19.5,16.6193,2.5976000000000004
Bobby Ryan 2013,Bobby Ryan,2013,R,25.545,74,208,64.0,81.0,82.0,82,78,0.75,15.475,2.0804
Bobby Ryan 2014,Bobby Ryan,2014,R,26.544,74,208,81.0,82.0,82.0,78,70,-10.75,14.5185,2.1562
Bobby Ryan 2015,Bobby Ryan,2015,R,27.544,74,208,82.0,82.0,78.0,70,78,0.0,14.1283,2.3661000000000003
Bobby Ryan 2016,Bobby Ryan,2016,R,28.543,74,208,82.0,78.0,70.0,78,81,4.0,14.2107,2.1652
Bobby Ryan 2017,Bobby Ryan,2017,R,29.545,74,208,78.0,70.0,78.0,81,62,-14.75,14.2726,2.076
Bobby Ryan 2018,Bobby Ryan,2018,R,30.544,74,208,70.0,78.0,81.0,62,62,-10.75,13.0852,1.4791
Bobby Ryan 2019,Bobby Ryan,2019,R,31.544,74,208,78.0,81.0,62.0,62,78,7.25,13.6933,2.0495
Nathan Gerbe 2013,Nathan Gerbe,2013,C,25.192,64,176,10.0,10.0,64.0,62,71,34.5,13.3847,1.6629
Nathan Gerbe 2014,Nathan Gerbe,2014,C,26.191,64,176,10.0,64.0,62.0,71,81,29.25,11.431,1.1247
Nathan Gerbe 2015,Nathan Gerbe,2015,C,27.19,64,176,64.0,62.0,71.0,81,78,8.5,13.6181,1.1967
Michael Frolik 2011,Michael Frolik,2011,R,22.621,73,186,,,79.0,82,80,-0.5,14.3626,1.6812
Michael Frolik 2012,Michael Frolik,2012,R,23.62,73,186,,79.0,82.0,80,63,-17.33333333333333,13.8269,1.7357
Michael Frolik 2013,Michael Frolik,2013,R,24.622,73,186,79.0,82.0,80.0,63,76,0.0,11.6336,1.1461000000000001
Michael Frolik 2014,Michael Frolik,2014,R,25.622,73,186,82.0,80.0,63.0,76,81,5.75,9.9089,1.3456000000000001
Michael Frolik 2015,Michael Frolik,2015,R,26.621,73,186,80.0,63.0,76.0,81,82,7.0,14.357,2.0121
Michael Frolik 2016,Michael Frolik,2016,R,27.62,73,186,63.0,76.0,81.0,82,64,-11.5,14.2732,1.6404
Michael Frolik 2017,Michael Frolik,2017,R,28.622,73,186,76.0,81.0,82.0,64,82,6.25,13.6682,1.8518999999999999
Michael Frolik 2018,Michael Frolik,2018,R,29.622,73,186,81.0,82.0,64.0,82,70,-7.25,13.8305,1.7459
Michael Frolik 2019,Michael Frolik,2019,R,30.621,73,186,82.0,64.0,82.0,70,65,-9.5,14.3045,1.3782
Michael Frolik 2020,Michael Frolik,2020,R,31.62,73,186,64.0,82.0,70.0,65,67,-3.25,12.68,2.3296
Artem Anisimov 2012,Artem Anisimov,2012,C,23.355,76,199,,1.0,82.0,82,79,24.0,13.3677,1.9705
Artem Anisimov 2013,Artem Anisimov,2013,C,24.357,76,199,1.0,82.0,82.0,79,59,-2.0,12.7445,1.8474
Artem Anisimov 2018,Artem Anisimov,2018,C,29.356,76,199,81.0,52.0,77.0,64,72,3.5,14.6354,2.3701
Artem Anisimov 2019,Artem Anisimov,2019,C,30.355,76,199,52.0,77.0,64.0,72,78,11.75,12.6079,1.1898
Artem Anisimov 2020,Artem Anisimov,2020,C,31.355,76,199,77.0,64.0,72.0,78,57,-15.75,13.7774,1.7866
Brandon Sutter 2012,Brandon Sutter,2012,C,22.626,75,190,,50.0,72.0,82,82,14.0,13.7077,1.3344999999999998
Brandon Sutter 2013,Brandon Sutter,2013,C,23.628,75,190,50.0,72.0,82.0,82,82,10.5,14.5695,1.3058
Brandon Sutter 2014,Brandon Sutter,2014,C,24.628,75,190,72.0,82.0,82.0,82,81,1.5,13.2951,1.4102999999999999
Brandon Sutter 2015,Brandon Sutter,2015,C,25.627,75,190,82.0,82.0,82.0,81,80,-1.75,12.3638,1.0784
Matt Calvert 2018,Matt Calvert,2018,L,27.771,71,186,56.0,56.0,73.0,65,69,6.5,11.5059,0.8825
Matt Calvert 2019,Matt Calvert,2019,L,28.77,71,186,56.0,73.0,65.0,69,82,16.25,11.5442,1.5817999999999999
Matt Calvert 2020,Matt Calvert,2020,L,29.769,71,186,73.0,65.0,69.0,82,58,-14.25,11.7242,1.373
Joakim Nordstrom 2018,Joakim Nordstrom,2018,C,25.6,73,194,16.0,38.0,71.0,82,75,23.25,11.0057,0.7314
Joakim Nordstrom 2019,Joakim Nordstrom,2019,C,26.599,73,194,38.0,71.0,82.0,75,70,3.5,8.8016,0.6363
Joakim Nordstrom 2020,Joakim Nordstrom,2020,C,27.598,73,194,71.0,82.0,75.0,70,56,-18.5,11.7286,0.8770000000000001
Tobias Rieder 2017,Tobias Rieder,2017,L,23.724,71,189,,,72.0,82,80,3.0,13.1002,1.564
Tobias Rieder 2018,Tobias Rieder,2018,L,24.723,71,189,,72.0,82.0,80,78,0.0,13.7281,1.4204
Tobias Rieder 2019,Tobias Rieder,2019,L,25.723,71,189,72.0,82.0,80.0,78,67,-11.0,13.1224,1.2896999999999998
Tobias Rieder 2020,Tobias Rieder,2020,L,26.722,71,189,82.0,80.0,78.0,67,64,-12.75,10.949,0.7361
Tobias Rieder 2021,Tobias Rieder,2021,L,27.724,71,189,80.0,78.0,67.0,64,64,-8.25,9.3161,0.9368
Andrew Shaw 2015,Andrew Shaw,2015,R,23.201,71,182,,37.0,82.0,80,79,12.666666666666671,12.8192,1.7552
Andrew Shaw 2016,Andrew Shaw,2016,R,24.201,71,182,37.0,82.0,80.0,79,78,8.5,12.1591,1.2493
Andrew Shaw 2017,Andrew Shaw,2017,R,25.203,71,182,82.0,80.0,79.0,78,68,-11.75,12.7141,1.5125
Andrew Shaw 2018,Andrew Shaw,2018,R,26.202,71,182,80.0,79.0,78.0,68,51,-25.25,12.9983,1.4934
Jake Virtanen 2020,Jake Virtanen,2020,R,23.122,73,226,55.0,10.0,75.0,70,81,28.5,13.5626,1.4536
Jake Virtanen 2021,Jake Virtanen,2021,R,24.124,73,226,10.0,75.0,70.0,81,55,-4.0,12.0348,1.9508999999999999
Dominik Kahun 2021,Dominik Kahun,2021,C,25.252,71,175,,,82.0,66,70,-4.0,12.1643,2.5544000000000002
Justin Williams 2013,Justin Williams,2013,R,30.993,73,184,44.0,49.0,73.0,82,82,20.0,14.3839,2.0347
Justin Williams 2014,Justin Williams,2014,R,31.993,73,184,49.0,73.0,82.0,82,82,10.5,14.5104,2.326
Justin Williams 2015,Justin Williams,2015,R,32.992,73,184,73.0,82.0,82.0,82,81,1.25,13.9565,1.8873
Justin Williams 2016,Justin Williams,2016,R,33.991,73,184,82.0,82.0,82.0,81,82,0.25,14.0342,1.4779
Justin Williams 2017,Justin Williams,2017,R,34.993,73,184,82.0,82.0,81.0,82,80,-1.75,13.6644,2.1955
Justin Williams 2018,Justin Williams,2018,R,35.993,73,184,82.0,81.0,82.0,80,82,0.75,13.0179,2.1893000000000002
Justin Williams 2019,Justin Williams,2019,R,36.992,73,184,81.0,82.0,80.0,82,82,0.75,14.4398,1.9762
Ilya Kovalchuk 2010,Ilya Kovalchuk,2010,L,26.465,75,222,,,79.0,79,76,-3.0,15.7646,2.6016
Ilya Kovalchuk 2011,Ilya Kovalchuk,2011,L,27.464,75,222,,79.0,79.0,76,81,3.0,16.5103,2.7734
Ilya Kovalchuk 2012,Ilya Kovalchuk,2012,L,28.463,75,222,79.0,79.0,76.0,81,77,-1.75,18.2267,1.5849
Ilya Kovalchuk 2013,Ilya Kovalchuk,2013,L,29.466,75,222,79.0,76.0,81.0,77,63,-15.25,18.3121,2.0425
Alexander Steen 2010,Alexander Steen,2010,L,25.586,72,211,,,76.0,81,68,-10.5,12.5994,0.9994999999999999
Alexander Steen 2011,Alexander Steen,2011,L,26.585,72,211,,76.0,81.0,68,72,-3.0,12.4091,2.0620000000000003
Alexander Steen 2015,Alexander Steen,2015,L,30.585,72,211,72.0,43.0,68.0,68,74,11.25,15.0309,2.4068
Alexander Steen 2016,Alexander Steen,2016,L,31.585,72,211,43.0,68.0,68.0,74,67,3.75,14.9347,2.1715
Alexander Steen 2017,Alexander Steen,2017,L,32.587,72,211,68.0,68.0,74.0,67,76,6.75,15.6204,1.7198000000000002
Alexander Steen 2018,Alexander Steen,2018,L,33.586,72,211,68.0,74.0,67.0,76,76,4.75,14.5314,1.9015
Alexander Steen 2019,Alexander Steen,2019,L,34.585,72,211,74.0,67.0,76.0,76,65,-8.25,14.5261,1.6848
Alexander Steen 2020,Alexander Steen,2020,L,35.585,72,211,67.0,76.0,76.0,65,64,-7.0,12.6031,1.4649
Troy Brouwer 2011,Troy Brouwer,2011,R,25.123,75,213,,2.0,69.0,78,79,29.333333333333336,12.7628,1.5671000000000002
Troy Brouwer 2012,Troy Brouwer,2012,R,26.123,75,213,2.0,69.0,78.0,79,82,25.0,12.3823,1.4107
Troy Brouwer 2013,Troy Brouwer,2013,R,27.125,75,213,69.0,78.0,79.0,82,80,3.0,13.5148,1.4617
Troy Brouwer 2014,Troy Brouwer,2014,R,28.124,75,213,78.0,79.0,82.0,80,82,2.25,13.6103,1.5008000000000001
Troy Brouwer 2015,Troy Brouwer,2015,R,29.123,75,213,79.0,82.0,80.0,82,82,1.25,13.2675,1.2134
Troy Brouwer 2016,Troy Brouwer,2016,R,30.123,75,213,82.0,80.0,82.0,82,82,0.5,12.4124,1.5916000000000001
Troy Brouwer 2017,Troy Brouwer,2017,R,31.125,75,213,80.0,82.0,82.0,82,74,-7.5,13.6907,1.5499999999999998
Troy Brouwer 2018,Troy Brouwer,2018,R,32.124,75,213,82.0,82.0,82.0,74,76,-4.0,12.2606,0.7936
Troy Brouwer 2019,Troy Brouwer,2019,R,33.123,75,213,82.0,82.0,74.0,76,75,-3.5,10.6239,1.189
Justin Abdelkader 2013,Justin Abdelkader,2013,L,25.6,74,213,2.0,50.0,74.0,81,82,30.25,10.7656,1.5137
Justin Abdelkader 2014,Justin Abdelkader,2014,L,26.599,74,213,50.0,74.0,81.0,82,70,-1.75,13.6177,1.1933000000000002
Justin Abdelkader 2015,Justin Abdelkader,2015,L,27.598,74,213,74.0,81.0,82.0,70,71,-5.75,13.746,1.5589
Justin Abdelkader 2016,Justin Abdelkader,2016,L,28.598,74,213,81.0,82.0,70.0,71,82,6.0,14.1678,1.7894
Justin Abdelkader 2017,Justin Abdelkader,2017,L,29.6,74,213,82.0,70.0,71.0,82,64,-12.25,13.9376,1.5225
Justin Abdelkader 2018,Justin Abdelkader,2018,L,30.599,74,213,70.0,71.0,82.0,64,75,3.25,13.1125,0.9295
Justin Abdelkader 2019,Justin Abdelkader,2019,L,31.598,74,213,71.0,82.0,64.0,75,71,-2.0,12.8098,1.5613000000000001
Justin Abdelkader 2020,Justin Abdelkader,2020,L,32.598,74,213,82.0,64.0,75.0,71,57,-16.0,12.8901,1.0489
Vladimir Sobotka 2012,Vladimir Sobotka,2012,C,24.25,70,191,48.0,25.0,61.0,65,73,23.25,13.2985,1.5965
Vladimir Sobotka 2013,Vladimir Sobotka,2013,C,25.252,70,191,25.0,61.0,65.0,73,82,26.0,13.2452,1.117
Vladimir Sobotka 2014,Vladimir Sobotka,2014,C,26.251,70,191,61.0,65.0,73.0,82,61,-9.25,12.7142,1.4747
Bryan Little 2011,Bryan Little,2011,C,22.886,72,191,,48.0,79.0,79,76,7.333333333333329,12.7122,1.6729
Bryan Little 2012,Bryan Little,2012,C,23.886,72,191,48.0,79.0,79.0,76,74,3.5,14.2711,1.9362
Bryan Little 2013,Bryan Little,2013,C,24.888,72,191,79.0,79.0,76.0,74,82,5.0,15.9045,1.6313
Bryan Little 2014,Bryan Little,2014,C,25.887,72,191,79.0,76.0,74.0,82,82,4.25,15.6892,2.0715
Bryan Little 2015,Bryan Little,2015,C,26.886,72,191,76.0,74.0,82.0,82,70,-8.5,15.0661,2.1856
Bryan Little 2016,Bryan Little,2016,C,27.886,72,191,74.0,82.0,82.0,70,57,-20.0,14.6764,1.9272
Chris Stewart 2012,Chris Stewart,2012,R,23.921,74,242,,53.0,77.0,62,79,15.0,14.5212,2.4658
Chris Stewart 2013,Chris Stewart,2013,R,24.923,74,242,53.0,77.0,62.0,79,82,14.25,13.7816,1.3777
Chris Stewart 2014,Chris Stewart,2014,R,25.923,74,242,77.0,62.0,79.0,82,63,-12.0,13.492,2.2236
Chris Stewart 2015,Chris Stewart,2015,R,26.922,74,242,62.0,79.0,82.0,63,81,9.5,11.7675,1.6187
Chris Stewart 2016,Chris Stewart,2016,R,27.921,74,242,79.0,82.0,63.0,81,56,-20.25,13.9358,1.3820999999999999
Michael Grabner 2013,Michael Grabner,2013,"L, R",24.992,73,188,,20.0,76.0,78,76,18.0,13.0596,1.6492000000000002
Michael Grabner 2014,Michael Grabner,2014,"L, R",25.991,73,188,20.0,76.0,78.0,76,64,1.5,11.9504,1.8966
Michael Grabner 2018,Michael Grabner,2018,"L, R",29.991,73,188,64.0,34.0,80.0,76,80,16.5,12.3353,2.3680000000000003
Mark Letestu 2013,Mark Letestu,2013,C,27.656,70,195,,10.0,64.0,62,78,32.666666666666664,12.2427,1.3438
Mark Letestu 2014,Mark Letestu,2014,C,28.655,70,195,10.0,64.0,62.0,78,82,28.5,13.0754,1.995
Mark Letestu 2015,Mark Letestu,2015,C,29.654,70,195,64.0,62.0,78.0,82,54,-17.5,11.1675,1.3104
Mark Letestu 2018,Mark Letestu,2018,C,32.655,70,195,82.0,54.0,82.0,78,80,6.0,9.8288,1.4087
Zack Smith 2014,Zack Smith,2014,C,25.49,74,208,15.0,55.0,81.0,82,82,23.75,13.9729,1.1629
Zack Smith 2018,Zack Smith,2018,C,29.49,74,208,82.0,37.0,81.0,74,68,-0.5,13.0187,1.6815
Zack Smith 2019,Zack Smith,2019,C,30.49,74,208,37.0,81.0,74.0,68,70,5.0,13.7588,0.9619
Zack Smith 2020,Zack Smith,2020,C,31.489,74,208,81.0,74.0,68.0,70,58,-15.25,14.4107,1.487
Colin Wilson 2016,Colin Wilson,2016,C,25.947,73,215,68.0,42.0,81.0,77,64,-3.0,13.7162,1.9883
Colin Wilson 2017,Colin Wilson,2017,C,26.949,73,215,42.0,81.0,77.0,64,70,4.0,12.9898,1.6600000000000001
Colin Wilson 2018,Colin Wilson,2018,C,27.949,73,215,81.0,77.0,64.0,70,56,-17.0,12.9852,1.8483
Mikkel Boedker 2014,Mikkel Boedker,2014,L,23.793,72,207,14.0,34.0,82.0,82,82,29.0,14.6094,1.6256
Mikkel Boedker 2018,Mikkel Boedker,2018,L,27.793,72,207,82.0,45.0,80.0,81,74,2.0,11.9638,1.4859
Mikkel Boedker 2019,Mikkel Boedker,2019,L,28.792,72,207,45.0,80.0,81.0,74,71,1.0,11.9673,1.9648
Dale Weise 2014,Dale Weise,2014,R,25.156,74,196,,10.0,68.0,68,61,12.333333333333336,8.6008,1.0464
Dale Weise 2015,Dale Weise,2015,R,26.155,74,196,10.0,68.0,68.0,61,79,27.25,8.1904,1.8015
Dale Weise 2016,Dale Weise,2016,R,27.155,74,196,68.0,68.0,61.0,79,71,2.0,11.4785,1.8527
Dale Weise 2017,Dale Weise,2017,R,28.157,74,196,68.0,61.0,79.0,71,64,-5.75,11.83,1.5001
Jordan Weal 2020,Jordan Weal,2020,C,27.461,70,181,14.0,23.0,69.0,63,57,14.75,12.3873,1.1533
Micheal Ferland 2018,Micheal Ferland,2018,L,25.449,74,217,,26.0,71.0,76,77,19.333333333333336,11.0621,1.4987
